participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
38,3.0065,3.9047,1.9697,1.7021,2.9711,2.4021,space,0.1358,3,23,1
38,2.2702,3.3867,1.8356,1.736,1.7523,1.9557,space,3.587,1,15,1
38,2.2029,2.6698,1.2189,3.6551,3.0222,1.4061,space,0.15,2,13,1
38,3.6873,3.7049,2.6356,1.7519,1.8358,1.5517,y,1.0013,2,4,1
38,3.5048,2.6365,1.4683,2.0043,1.8518,2.8374,y,0.8352,1,9,1
38,2.9881,3.2532,1.9036,1.785,1.9537,1.7527,space,1.5681,1,21,1
38,2.7204,8.977,2.0363,1.7691,1.7015,1.9358,n,1.3706,3,11,1
38,2.6095,4.7386,2.0551,2.7364,1.6685,2.0529,n,0.868,3,8,1
38,2.7367,3.3051,2.0698,3.1882,2.2195,1.6865,space,0.5308,2,16,1
38,2.4854,6.3391,1.3363,2.2691,1.5521,2.0194,space,1.5028,3,14,1
38,5.0885,3.2537,1.9517,2.3369,2.2857,2.1362,space,0.4348,3,20,1
38,3.2212,2.8703,1.3683,2.2351,1.9692,3.1528,space,0.4502,2,19,1
38,1.6855,4.955,2.5025,1.4696,1.3523,2.1192,y,3.2874,1,12,1
38,8.376,4.0216,1.5845,1.3181,2.3201,1.5353,y,5.3719,2,1,1
38,2.1022,4.7051,1.635,1.8015,1.4505,1.1174,y,1.1523,1,3,1
38,2.7693,3.0872,1.3854,1.7528,1.5016,1.9364,space,0.1518,3,17,1
38,2.8709,3.787,1.9368,1.6191,1.4527,1.9857,y,1.1348,1,6,1
38,2.4703,3.9875,1.3519,2.3362,1.4529,2.0034,space,0.8171,1,18,1
38,2.4359,4.6226,1.6033,1.5018,1.9199,2.3534,space,1.1524,1,24,1
38,1.936,2.3864,1.2348,1.5358,1.5017,1.3688,n,1.0351,2,10,1
38,3.5893,5.3895,1.5865,2.2187,2.988,1.0021,y,1.8025,3,5,1
38,3.671,3.7042,1.4184,2.1694,1.4687,1.1015,space,2.4529,2,22,1
38,4.0728,3.1714,1.585,2.3859,1.2685,2.0026,n,0.8516,2,7,1
38,4.9374,3.8878,2.5196,2.6026,2.6046,2.4379,y,1.7023,3,2,1
