participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
6,3.456575,4.223505,2.60851,2.71386,2.148355,2.193375,space,1.037515,1,18,1
6,2.76037,5.036765,1.633235,2.092995,2.343595,1.82534,space,0.10279,2,13,1
6,2.07887,2.606265,1.465285,1.75984,1.726515,1.675495,space,0.53532,3,17,1
6,2.921005,2.29112,1.69545,2.010985,4.674995,1.56012,y,1.83508,3,5,1
6,2.09854,2.258955,1.622705,1.843465,1.74167,1.443845,space,0.35161,2,22,1
6,1.807805,1.37874,1.477025,1.615155,1.842935,1.36147,n,2.08414,2,10,1
6,2.00995,2.56003,1.712085,1.29365,1.398055,1.225975,space,0.418535,2,16,1
6,1.7459,2.42584,1.585245,1.61029,1.57716,1.466355,n,2.316185,2,1,1
6,6.42256,2.00576,1.21518,1.277535,1.509675,1.39312,space,0.287545,1,21,1
6,1.940695,1.92919,1.54795,1.6417,1.3461,1.693975,y,0.717445,2,4,1
6,4.852375,2.12722,1.625135,1.86692,1.84099,1.49278,y,0.88371,3,2,1
6,1.51728,1.6714,1.40887,1.443755,2.09946,1.4073,n,0.73788,3,11,1
6,2.07584,1.895725,1.37993,2.025705,1.44448,3.174815,y,0.48698,1,6,1
6,2.12039,1.79305,1.70846,1.562405,1.67782,1.56477,space,2.71906,3,20,1
6,1.63792,2.47466,1.36367,1.343005,1.394405,1.40807,space,0.35226,3,23,1
6,2.16089,2.391815,1.528495,1.66192,1.49175,1.593875,y,1.56715,1,3,1
6,1.944995,1.411865,1.460495,1.494415,1.341725,2.415285,n,3.605765,1,12,1
6,1.722655,1.691895,1.41088,1.346195,1.5603,1.4786,n,0.35291,3,8,1
6,2.338945,2.07741,1.347585,1.396135,1.66475,1.595895,y,1.0677,1,9,1
6,2.808995,4.124995,1.74477,1.46599,1.463655,2.04723,space,0.100085,2,19,1
6,2.055955,2.050275,1.495585,1.380145,1.79259,2.5063,y,3.1028,2,7,1
6,3.17673,3.67311,1.3119,1.39595,2.49459,2.750005,space,0.51976,3,14,1
6,1.777325,1.98039,1.33005,1.34455,2.076435,1.21322,space,0.73521,1,15,1
6,2.57688,2.50864,1.559455,1.597545,1.78259,1.16192,space,0.600565,1,24,1
