participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
9,3.87568,4.035545,2.873575,2.906275,2.287285,2.504555,space,0.264005,3,22,1
9,2.785585,2.621095,1.8879,1.89273,2.14557,2.02077,y,1.81059,2,9,1
9,1.78871,2.618975,2.38911,2.9572,2.62655,2.30303,space,0.090695,3,16,1
9,2.068815,2.470105,1.297925,2.35878,2.00403,1.271065,space,0.16029,2,18,1
9,2.187785,2.694605,1.726315,1.36387,1.343185,1.28046,space,0.466485,1,17,1
9,1.74326,3.02175,1.41262,1.38518,1.79521,1.34611,space,0.292475,3,13,1
9,2.442345,2.23361,1.433455,1.203945,1.440955,1.811095,space,0.04921,2,24,1
9,1.50299,1.733115,1.377805,1.57039,1.423825,1.637995,y,1.648935,3,10,1
9,1.87912,2.522835,1.34312,1.46828,1.55173,1.721895,y,1.162515,2,6,1
9,1.71468,2.45334,1.37454,2.094455,1.35432,0.91177,y,1.03033,1,5,1
9,1.579665,2.13688,1.42711,2.091385,1.551885,1.308165,space,0.155975,2,21,1
9,2.47011,1.99336,1.38974,1.367565,1.80924,1.294345,y,3.89626,1,2,1
9,0.93961,2.63725,1.34592,1.176085,0.981345,2.456245,n,8.57834,2,12,1
9,2.407535,2.449295,1.238745,1.44049,2.184865,1.27361,y,5.21816,1,11,1
9,1.356885,1.579675,1.32219,1.266575,1.16922,1.162265,y,5.287625,2,3,1
9,1.718865,3.722345,1.607425,1.718715,1.670075,1.19706,y,1.24577,3,1,1
9,1.997065,2.73454,2.4005,2.254375,1.247575,1.484215,space,0.257545,1,14,1
9,1.747815,2.842905,1.646485,1.19071,1.17219,1.405565,space,0.14277,2,15,1
9,1.76445,2.422435,1.18747,1.406875,1.711775,1.65621,y,1.141355,3,7,1
9,3.520605,2.031815,0.925675,1.516935,1.96922,1.503075,space,0.278575,3,19,1
9,2.115265,1.79662,1.53786,1.331305,1.804695,1.13441,n,0.605935,1,8,1
9,2.3149,1.847315,0.99773,1.078715,1.12863,1.363875,space,0.042025,1,23,1
9,1.318645,1.637885,0.893045,0.98138,1.02578,1.901215,y,1.393035,3,4,1
9,1.824575,2.42301,1.141305,1.00907,0.91357,1.13221,space,0.116305,1,20,1
