participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
46,2.1292,4.6509,1.5659,3.6175,1.8336,2.1025,space,0.0161,2,18,1
46,4.367,6.056,1.6447,2.2002,2.2992,2.6529,space,0.3284,1,20,1
46,1.9103,3.9111,1.3612,2.5984,5.4783,2.3449,space,0.2567,3,13,1
46,5.3337,4.1274,2.5019,3.8471,2.9349,4.2151,y,2.087,2,6,1
46,7.2558,8.1788,1.5002,1.9288,2.2019,2.1984,space,0.1894,3,22,1
46,2.2036,5.3399,1.3939,2.284,3.2953,1.6618,y,1.5887,2,3,1
46,5.0803,4.234,1.1076,1.6306,3.2228,1.2499,space,0.149,2,15,1
46,6.2557,5.7111,1.9613,4.0308,0.9327,1.8454,y,0.6629,2,9,1
46,5.8009,51.6443,1.4789,1.8661,3.1853,1.6504,n,0.7842,1,8,1
46,3.5093,12.9684,1.0179,1.9498,2.895,1.7818,space,0.1504,3,19,1
46,3.3444,5.1674,1.141,3.5349,1.819,2.3828,space,0.1845,1,17,1
46,1.4377,4.3493,1.8971,1.5476,2.5691,2.0179,y,1.3067,3,1,1
46,3.296,4.6174,1.285,1.5205,1.821,2.8738,n,1.588,3,7,1
46,24.1449,3.6445,4.6442,2.2038,2.7693,2.0657,y,4.1399,1,2,1
46,3.7342,8.4333,1.7181,1.989,2.1998,3.0785,space,0.2173,2,24,1
46,4.7616,3.0144,2.7824,2.1464,1.3942,1.4954,space,0.0141,3,16,1
46,4.0283,3.1404,2.876,1.7284,1.7001,1.1525,space,0.0331,2,21,1
46,2.1958,2.9223,1.5881,2.8984,2.4668,1.7487,n,0.9027,3,10,1
46,4.8309,6.2122,2.7966,2.1501,3.3564,0.9559,y,1.1125,1,5,1
46,1.2438,2.9324,1.4872,2.1843,1.2673,2.3116,y,6.1821,2,12,1
46,7.4056,5.5596,1.5318,2.1489,1.7339,2.5113,space,0.0322,1,23,1
46,2.0558,4.517,2.0162,2.3475,2.0323,2.1677,y,0.8119,3,4,1
46,4.425,4.0116,1.4447,2.8278,1.4453,2.4511,space,0.0031,1,14,1
46,1.7496,5.5681,1.3991,1.503,2.4665,2.4809,y,2.0552,1,11,1
