participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
36,5.0518,7.8471,1.7304,1.7934,2.6397,1.6401,space,1.3673,1,17,1
36,7.5711,11.6429,2.7444,1.6826,2.0886,0.972,y,1.926,1,5,1
36,22.0953,11.4692,1.1742,1.4249,1.4198,1.6501,space,2.2964,1,23,1
36,6.6112,5.3494,2.1751,1.2893,1.7543,1.4937,space,0.9225,3,13,1
36,5.9956,3.6176,2.9324,2.2253,1.5851,1.7884,n,3.0329,2,12,1
36,9.5728,10.039,1.1621,2.1575,1.6926,2.0387,space,1.0676,2,24,1
36,2.8721,3.4213,1.6853,2.4594,2.106,2.2908,n,0.4823,1,8,1
36,5.3093,2.7612,1.2349,1.5716,1.9493,1.1798,space,0.4617,2,21,1
36,4.2932,3.16,1.6896,1.6989,1.3297,1.1744,n,10.076,3,10,1
36,2.8925,2.2781,0.8825,1.8104,2.029,1.6477,y,1.3486,2,6,1
36,5.9933,2.797,0.9992,0.999,1.6612,1.0473,y,0.6883,3,4,1
36,4.3178,4.9686,2.6361,2.0792,2.0659,1.3218,space,0.288,3,16,1
36,5.8228,5.8079,1.9518,1.1096,1.3412,1.4109,y,0.9343,3,1,1
36,5.0541,3.1705,0.9829,1.2337,2.6456,1.398,space,0.5518,3,22,1
36,8.1914,2.3513,0.934,1.5907,0.914,3.3216,n,1.2727,3,7,1
36,5.8357,3.2055,1.0936,1.1564,0.9136,2.0111,space,0.0354,1,14,1
36,2.5844,2.6364,0.6671,0.7631,1.1811,1.2507,space,0.9698,1,20,1
36,38.0941,8.4091,0.7131,1.1753,1.3933,1.6926,space,0.0023,2,18,1
36,3.6063,2.3556,0.9311,1.6071,1.4578,0.8256,y,0.5538,2,3,1
36,14.1688,5.6884,0.7322,1.2316,1.1417,1.48,y,0.9836,1,2,1
36,6.2537,2.4605,0.8989,0.8505,1.4821,1.0149,space,0.5351,3,19,1
36,12.6644,6.3245,1.1643,0.6011,0.3989,1.1996,space,0.4013,2,15,1
36,4.8254,2.7125,0.724,1.4516,0.8729,1.3988,y,0.568,2,9,1
36,3.1817,3.845,0.734,0.8331,1.1657,1.083,n,2.3815,1,11,1
