participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
23,3.215675,2.002155,1.661835,1.49472,1.19073,1.450365,space,0.736645,1,14,1
23,3.724505,3.59813,1.13438,1.540935,1.29847,1.29777,space,1.57085,1,20,1
23,1.865705,4.42798,1.56969,1.59663,1.626205,1.34771,y,2.838205,2,3,1
23,1.358215,3.981625,2.39706,2.430325,1.001545,0.762695,n,5.190015,3,10,1
23,1.84185,3.39308,1.16985,1.029845,1.096605,1.16316,space,0.38853,3,19,1
23,2.061775,2.813735,1.80865,2.41105,1.79406,1.09395,space,0.251745,2,18,1
23,2.218135,15.000615,1.03174,1.150785,1.15109,0.963485,space,0.00842,3,13,1
23,1.444085,3.705955,0.709675,0.76777,0.69869,0.82736,n,0.29407,1,8,1
23,2.695105,1.826365,0.956045,1.362415,1.31352,0.9844,y,3.13747,1,5,1
23,1.243725,2.83052,1.2945,1.098035,0.947085,0.897655,y,0.90429,3,4,1
23,0.962295,1.549775,1.01458,0.93234,1.134705,1.158855,n,1.706305,2,12,1
23,2.47643,2.296925,1.26943,1.0746,1.35304,1.213105,space,0.360785,2,21,1
23,1.50946,2.513095,1.14693,1.363035,1.548615,1.264665,space,0.05702,2,24,1
23,1.94967,1.98016,0.968935,0.964435,0.894135,1.11154,y,0.971295,2,6,1
23,1.77697,3.579985,1.113365,0.949625,0.876425,0.898335,space,0.102175,1,23,1
23,0.995115,1.615455,0.72005,1.04966,0.91082,1.381855,space,0.64018,3,16,1
23,1.527485,3.83309,1.313915,1.565045,1.164915,0.969715,y,1.854205,1,11,1
23,0.966765,4.829005,1.28182,0.930105,1.38364,1.01703,y,1.236595,3,1,1
23,1.575325,1.792575,1.147245,1.633315,0.685355,1.390255,n,0.286905,3,7,1
23,1.32788,4.28341,0.785505,0.86355,0.832515,0.91269,space,0.302815,1,17,1
23,2.30925,2.0042,0.726245,0.78018,1.277495,1.11356,space,0.36047,2,15,1
23,24.001405,2.062755,0.768555,1.31302,0.98474,1.40876,y,1.29279,2,9,1
23,1.81128,2.565225,1.116395,0.923425,1.466025,1.203215,space,0.51883,3,22,1
23,2.115565,1.560545,0.831015,1.029405,1.384725,1.21684,y,0.818335,1,2,1
