participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
51,6.9759,5.2936,1.9658,2.5662,2.7297,1.8977,y,0.9419,2,2,1
51,3.9683,7.5126,2.5473,3.0047,1.8984,1.5644,space,1.2606,3,21,1
51,3.8112,3.9999,1.5958,1.684,2.1184,2.3792,space,3.7508,3,24,1
51,1.9499,2.67,1.284,2.1903,1.8125,1.6737,n,0.7573,1,10,1
51,2.8494,2.3987,1.4891,1.8297,2.2635,2.2508,n,0.7109,2,8,1
51,2.0338,5.4593,1.839,1.5447,2.1341,1.7513,n,1.0772,2,11,1
51,2.7835,3.5541,1.2735,1.6338,1.5868,1.768,space,4.5269,2,14,1
51,2.7509,3.6714,1.3345,1.3343,1.8902,1.7595,n,1.5284,1,7,1
51,3.7695,4.0031,1.3319,1.6938,1.9215,1.1677,y,0.9058,2,5,1
51,1.9675,2.884,1.5008,1.5176,1.6154,1.3178,space,3.0743,3,15,1
51,3.0674,2.434,1.5927,1.5511,1.2088,1.733,space,1.7324,1,19,1
51,3.2557,2.6214,1.3496,1.4202,1.5592,1.618,y,0.5121,1,4,1
51,3.432,2.0009,0.9198,1.2958,1.7,1.6179,y,0.699,3,9,1
51,2.0901,3.5506,1.0044,1.1837,1.4997,1.5521,y,0.5977,1,1,1
51,1.9671,3.4091,1.1093,1.3081,1.6581,1.8342,space,2.5995,2,23,1
51,2.0534,3.1346,1.301,1.3678,1.3918,1.3845,space,1.6928,1,22,1
51,2.5603,3.5726,0.9127,2.0422,1.3036,1.7162,space,5.2415,2,20,1
51,2.0093,3.2606,2.951,1.3294,1.6208,1.821,y,3.2691,3,6,1
51,2.3844,4.5277,1.0291,1.3324,1.2279,1.4411,n,3.0311,3,12,1
51,4.2504,3.0505,0.9428,1.5245,1.5018,1.3339,space,21.0433,2,17,1
51,4.3663,2.9301,1.6883,2.4957,1.7115,1.4679,space,2.0643,3,18,1
51,2.1002,3.7165,1.5344,1.8556,1.8589,1.3846,y,0.7829,3,3,1
51,2.0128,2.91,1.0171,1.3678,1.6392,1.4846,space,1.0871,1,16,1
51,1.9688,2.7307,0.7915,1.0067,2.0878,2.0304,space,10.6416,1,13,1
