participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
17,2.850415,2.530145,1.66986,1.96605,2.41842,2.133915,space,0.682265,2,13,1
17,2.63971,4.745,2.20636,2.23336,2.264135,2.23515,space,0.98815,3,20,1
17,2.29449,4.5005,1.930245,2.69778,2.293375,2.4962,space,0.721835,1,18,1
17,2.09855,5.412735,2.12897,2.16577,3.281745,1.72435,n,0.95524,3,11,1
17,3.133305,2.93539,1.36698,2.52383,2.61415,1.785835,space,0.109285,2,16,1
17,3.976435,4.08892,1.67422,1.812915,1.64756,1.84744,n,5.635645,2,7,1
17,2.610965,4.39674,2.20291,1.864105,2.310535,2.19022,y,1.60524,2,1,1
17,8.869295,6.73396,2.00061,2.140495,2.43454,2.51633,y,0.601145,2,4,1
17,4.024545,2.918045,1.45407,2.200935,1.72922,2.423235,y,2.006005,1,9,1
17,3.39742,4.45747,1.54677,1.794515,1.915845,1.834435,n,13.85625,1,12,1
17,11.221665,3.1957,2.51352,1.4981,2.396375,1.464345,y,4.755265,3,5,1
17,2.021305,3.07049,2.534335,2.533135,2.05226,1.77145,n,0.764075,3,8,1
17,5.28511,8.419485,4.27784,3.70143,2.028015,1.3338,space,0.109545,2,19,1
17,3.14384,2.967145,2.08391,2.017825,1.909225,1.616845,space,1.677445,1,21,1
17,3.639315,3.05968,1.564785,2.187405,1.79395,2.38283,space,0.253325,3,14,1
17,3.60891,6.012415,2.14553,2.01472,2.206095,3.368295,y,1.60907,3,2,1
17,2.78291,5.613125,2.036995,1.991655,2.81247,2.92209,space,19.60457,3,23,1
17,3.075855,4.82222,2.53005,1.9196,2.715785,2.58567,space,0.369225,1,24,1
17,3.16726,3.68522,1.884355,1.432975,1.44832,1.70257,space,0.15722,1,15,1
17,2.33755,1.98576,1.63284,1.6801,2.69588,2.235005,y,2.47029,1,6,1
17,1.904455,4.350685,1.606645,1.547,1.721105,2.089435,space,0.438025,3,17,1
17,2.50266,2.39691,1.156175,1.60247,2.08553,1.73501,n,0.687045,2,10,1
17,2.293965,2.38167,1.41019,1.32925,1.491495,1.56978,space,1.94795,2,22,1
17,3.304715,4.30415,2.27749,1.921725,1.63849,2.034005,y,3.74921,1,3,1
