participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
52,2.299,4.1837,2.3379,2.4668,2.3013,1.6737,y,0.8627,1,3,1
52,1.7832,7.5835,2.3306,2.6811,3.204,2.1663,n,1.3455,3,11,1
52,4.3116,7.4861,1.9506,2.437,2.5522,1.5077,y,1.1371,3,5,1
52,2.6214,12.119,1.5352,1.6487,1.4302,1.7483,space,1.4294,3,14,1
52,3.1814,7.3252,1.6988,1.7842,2.0475,2.0807,space,0.9267,3,20,1
52,3.4147,5.6862,1.3046,1.1157,1.7422,2.1359,n,0.937,2,7,1
52,3.255,3.633,2.2913,1.4307,1.9175,2.1293,n,0.5521,3,8,1
52,1.4518,2.0485,1.3891,1.9417,1.529,1.5045,n,0.8722,2,10,1
52,2.6367,4.73,1.3778,1.5704,1.8032,2.5839,space,0.9395,1,24,1
52,2.832,3.9169,2.3673,1.415,1.4163,1.2472,space,0.3362,1,21,1
52,2.6816,4.1519,1.5827,1.9168,1.5554,1.5875,space,0.1059,2,16,1
52,1.914,2.9356,1.1286,1.754,2.0492,1.3197,space,0.7008,2,13,1
52,3.747,1.8208,1.1529,1.5668,1.7635,1.9886,y,1.4511,1,9,1
52,2.6982,3.4138,1.3813,1.3656,1.0846,1.4531,y,0.668,2,4,1
52,2.4517,5.7841,1.199,1.7673,2.9817,2.7661,space,0.7293,2,19,1
52,1.3371,4.7325,1.294,0.8933,1.4499,1.7488,y,0.8026,2,1,1
52,2.2318,4.2019,1.87,1.6018,1.2882,1.4692,space,1.0675,2,22,1
52,1.6861,3.0157,1.1579,1.0496,1.4749,1.0401,space,0.759,1,18,1
52,1.9312,4.2061,1.2878,0.9842,1.3516,1.4353,space,0.8398,3,23,1
52,2.1988,4.0844,1.887,1.6158,2.0403,2.2545,y,0.5767,3,2,1
52,4.2999,5.1103,1.2073,1.3675,1.2205,1.4992,space,0.02,3,17,1
52,1.6552,3.318,1.2975,1.4144,2.4008,1.5571,space,0.5353,1,15,1
52,1.0322,2.1494,1.4024,1.4322,3.5652,1.757,y,1.3515,1,12,1
52,1.5429,3.0409,1.1037,1.0879,1.1238,9.4847,y,0.751,1,6,1
