participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
39,2.3312,3.2478,1.665,1.5822,2.2661,1.9977,y,0.9508,1,6,1
39,2.996,2.8154,2.8649,1.5308,1.0157,1.5313,space,2.6863,3,14,1
39,2.3627,2.4148,1.2844,1.2461,1.4324,0.6974,space,2.4842,2,19,1
39,1.9015,2.3847,0.8856,1.357,1.1006,2.2682,space,1.6188,1,24,1
39,1.9671,1.7489,1.8481,1.9011,0.7675,0.8022,space,1.4002,2,16,1
39,2.8051,1.9688,1.1873,1.5836,1.3355,1.0171,y,0.503,3,5,1
39,2.6853,2.3695,0.9858,2.2191,1.4011,1.4528,y,0.4851,1,9,1
39,1.55,3.9331,1.5502,1.1534,1.0186,0.9033,y,0.9893,1,3,1
39,0.9335,2.204,1.3993,0.9692,1.2173,1.3178,y,0.5201,2,1,1
39,2.35,1.4841,1.4713,1.4326,1.4844,1.5673,n,1.0038,2,10,1
39,2.1862,2.9833,0.8682,1.6191,1.2192,0.9308,space,0.8,2,22,1
39,2.517,2.1672,1.1189,1.2038,1.3339,1.9663,y,0.5038,3,2,1
39,1.3179,2.1379,0.8539,0.8012,0.8357,0.7161,space,1.8684,1,15,1
39,0.9504,3.2811,0.6834,0.6022,1.085,1.1173,space,1.2324,3,17,1
39,1.7847,3.8529,1.1271,1.4317,1.0352,0.8507,space,0.3825,3,23,1
39,0.7468,1.9175,0.6152,0.5201,0.9035,0.8363,n,1.051,2,7,1
39,1.832,1.4682,1.0522,0.8823,0.937,1.1382,n,0.8047,1,12,1
39,1.7885,2.418,0.9018,0.767,0.7882,0.9539,space,0.1858,3,20,1
39,2.3677,1.5005,1.3662,1.0161,1.1847,0.7838,n,3.8633,3,8,1
39,1.9015,2.8002,0.6658,0.6548,1.1012,0.8848,space,1.7527,1,21,1
39,1.0046,3.2339,0.8834,1.1675,1.253,1.4839,space,0.1018,2,13,1
39,2.1043,1.4655,1.3682,1.2679,1.1317,0.8691,n,1.8215,2,4,1
39,1.6497,3.1832,1.3193,2.4656,1.3357,0.5665,n,1.0514,3,11,1
39,2.5334,2.9841,0.8353,1.1662,1.4399,0.7539,space,1.9831,1,18,1
