participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
13,4.222175,3.45479,0.972575,1.093205,1.620055,1.12175,space,0.28026,1,13,1
13,2.854725,1.792735,1.06884,0.90735,1.691565,1.250875,y,1.41117,1,1,1
13,1.37564,4.317855,1.11032,2.13238,2.128255,1.050445,n,2.237905,2,11,1
13,3.800175,3.36125,1.36469,2.026675,1.516685,1.538695,space,0.115265,3,21,1
13,1.61566,2.15939,0.974595,1.203375,1.4665,1.183565,y,1.480395,3,3,1
13,1.259425,2.618495,0.844935,1.488975,1.41765,2.992465,n,0.87589,2,8,1
13,2.95612,2.349955,1.204945,1.458085,1.32002,1.20679,space,0.3118,1,19,1
13,1.87672,3.17457,1.33942,2.41036,1.57252,1.28574,y,1.15069,3,9,1
13,1.79903,4.77377,0.99564,1.07625,1.1841,1.805715,y,3.477525,3,12,1
13,1.61967,4.49114,0.95844,1.547435,1.368715,1.40213,space,0.265015,2,17,1
13,1.90847,3.25824,1.107265,2.24195,1.97477,2.32739,space,0.282615,2,14,1
13,4.28945,3.99123,1.34092,1.651795,1.589255,1.078945,y,2.20408,2,5,1
13,3.916535,2.059275,1.127895,1.417635,0.98144,1.61002,y,0.989615,3,6,1
13,2.505015,3.13479,1.027765,1.368415,1.818685,2.264445,space,0.519955,2,23,1
13,2.42378,2.17901,1.18481,1.225115,1.347925,1.31731,y,0.82744,1,4,1
13,1.57211,6.85274,1.315185,1.841835,1.25216,1.018645,space,0.439905,1,16,1
13,2.29304,3.060355,1.145315,1.260995,1.141435,1.30935,n,0.927935,1,7,1
13,1.998375,3.860545,0.90399,0.985185,2.96754,1.240585,y,1.152955,2,2,1
13,2.776475,1.796735,1.05616,0.64451,0.84819,1.308085,space,0.150495,2,20,1
13,2.383355,2.10231,1.08549,1.063265,1.691005,1.023035,space,0.098785,3,18,1
13,1.32983,1.969945,0.77875,0.700275,0.799295,0.79275,space,0.04107,3,15,1
13,1.436345,3.62827,1.285405,0.78858,1.53059,1.537945,space,0.028205,3,24,1
13,0.949225,1.785475,0.952855,1.06792,1.078365,0.81726,n,1.98444,1,10,1
13,1.25267,2.791695,0.797075,0.74726,0.845345,0.908045,space,0.041195,1,22,1
