participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
10,4.54047,4.78042,1.717045,1.947275,2.73499,0.947895,y,1.9836,1,5,1
10,4.36833,5.06829,2.19648,2.10025,1.76556,1.36503,space,0.012215,2,21,1
10,4.759535,3.85714,1.15126,1.163505,1.622885,1.8689,space,0.97848,3,19,1
10,3.46887,4.61118,1.631025,2.38939,2.041845,1.71301,y,2.708315,1,2,1
10,3.644475,2.61813,1.63484,2.13703,1.57858,2.852805,space,0.442305,1,14,1
10,2.659325,0.075895,2.05686,1.771215,1.663075,1.90414,space,0.73498,1,23,1
10,3.290055,3.93971,1.62013,1.3553,1.78931,1.66401,y,4.26277,2,3,1
10,4.22617,2.63477,1.24598,1.01316,1.46312,1.95433,y,0.757565,3,4,1
10,2.47148,5.04934,1.09326,1.26696,1.64684,1.36107,space,0.694445,1,17,1
10,2.502405,4.76151,1.44559,1.181695,1.52896,1.79723,y,4.838505,3,7,1
10,2.43584,5.526515,1.378395,1.327755,2.38617,1.65405,y,1.56887,3,1,1
10,3.97503,4.45121,1.46717,1.368715,2.875375,2.299305,space,0.32547,3,22,1
10,2.282615,3.670355,0.83223,0.85903,2.643815,1.29477,space,0.24568,3,13,1
10,1.963605,4.191865,1.362655,2.14923,2.41897,1.8144,space,0.1569,2,18,1
10,2.2374,6.343965,1.01958,1.261205,2.263795,2.22154,space,0.19052,2,24,1
10,2.96022,3.053475,1.249235,2.299225,2.20818,3.79044,y,1.16249,2,9,1
10,2.63821,3.706355,2.182445,1.485705,1.62959,1.813985,space,0.195655,2,15,1
10,3.035545,5.358985,1.82055,1.37081,1.8692,1.75221,space,0.19167,1,20,1
10,2.09852,4.13161,1.22747,2.01799,1.9917,1.421635,n,1.39761,1,11,1
10,1.29844,3.053525,1.48608,1.56359,1.828475,1.71357,n,1.5624,2,12,1
10,2.878425,2.98964,1.39802,1.627245,1.98174,2.035035,space,0.190585,3,16,1
10,2.2174,3.573635,1.830625,1.41173,2.305905,1.6123,n,0.485875,1,8,1
10,1.759795,4.700945,1.16108,1.747755,0.10447,2.031615,n,0.98458,3,10,1
10,2.096155,2.886425,1.60037,1.529715,1.6356,2.13492,y,1.2629,2,6,1
