participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
60,1.6252,5.4256,1.2089,2.1371,2.0055,1.2519,space,0.651,2,18,1
60,5.0508,5.3671,1.426,1.8584,1.8177,1.4554,n,4.607,1,11,1
60,5.2699,6.7162,1.2401,1.1168,2.5835,1.211,space,2.4242,1,23,1
60,3.1511,3.3227,1.9186,1.3621,1.6567,2.6483,space,1.606,1,20,1
60,4.4344,6.5819,1.1202,1.4522,1.722,2.0729,y,3.3226,1,2,1
60,1.7878,2.3347,1.1379,1.5415,2.3923,1.367,y,5.707,2,9,1
60,1.719,2.1646,1.7331,1.5745,1.1891,1.8591,y,4.3251,2,6,1
60,6.0551,2.5785,1.5335,1.1071,1.7356,0.8989,y,1.292,1,5,1
60,1.9792,3.2002,1.7514,1.7853,2.0467,1.3867,y,5.8984,2,3,1
60,2.1752,4.3386,1.2113,1.5013,4.0322,1.106,space,0.3024,2,21,1
60,1.3537,5.573,1.4025,1.391,1.6248,0.8613,n,7.5615,3,1,1
60,2.0563,2.64,1.1268,1.7188,1.0608,1.1527,y,3.8434,3,4,1
60,1.1051,2.3026,1.6064,1.4385,1.1253,1.3888,space,0.3357,3,16,1
60,3.3048,2.5499,1.808,1.3082,1.7614,1.5521,space,0.8106,3,19,1
60,1.9512,3.2765,1.1857,1.1886,2.6604,1.7442,n,0.8703,3,7,1
60,1.2427,2.5394,1.3857,1.1496,1.2396,1.6836,n,4.9608,3,10,1
60,2.35,4.8176,1.1836,0.9624,1.524,4.324,space,0.7741,2,24,1
60,1.4537,7.6561,1.3217,0.8788,1.8663,1.0337,space,0.3533,3,22,1
60,2.2341,6.2508,0.8356,1.3555,1.1088,1.0533,space,0.2777,1,17,1
60,1.5398,3.6499,1.5679,1.0944,0.9192,1.6088,space,0.2509,1,14,1
60,1.7253,2.4037,2.3215,1.5915,6.8218,1.5712,n,1.2371,2,12,1
60,2.3021,3.1839,1.0091,1.4926,1.2345,0.8059,space,0.3388,2,15,1
60,2.2543,3.67,1.2746,1.0611,1.0957,0.7598,space,0.3009,3,13,1
60,1.9136,2.5054,1.558,1.5673,1.1512,1.2836,n,2.0845,1,8,1
