participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
7,4.323355,2.816495,2.3122,1.80088,1.532725,1.41418,space,0.06955,1,21,1
7,2.249675,3.12228,1.480105,1.75797,1.368165,2.3257,y,0.604705,1,6,1
7,1.20382,3.30218,0.871615,1.78392,2.02275,1.543055,n,0.43981,3,11,1
7,3.86989,9.546135,1.124785,1.335925,1.20113,1.584955,n,0.639765,2,7,1
7,2.37261,3.86133,1.083515,1.518505,2.306805,1.16811,n,0.417555,2,10,1
7,1.703795,2.708695,1.084655,1.292845,1.075705,0.96747,n,0.43569,1,3,1
7,1.00228,1.28681,0.611165,1.186525,1.019305,1.652165,space,0.234625,2,13,1
7,1.22373,5.304565,0.8253,1.217405,1.44412,1.00594,space,0.20845,2,16,1
7,1.75204,3.03401,0.61818,1.591045,1.123655,0.88435,space,0.091605,3,17,1
7,1.924465,2.469185,0.77308,1.101365,1.027245,0.88555,space,0.06763,2,19,1
7,2.48579,1.96812,0.80114,1.2857,1.37551,1.05284,space,0.136165,1,15,1
7,0.742105,1.27405,0.933645,0.87756,1.01776,1.155265,y,0.484545,2,1,1
7,1.468035,3.636365,0.84356,0.875725,0.9517,1.00166,space,0.335535,2,22,1
7,4.726395,1.785345,0.76811,0.90097,1.249845,1.31838,space,0.221895,3,20,1
7,1.83534,2.769505,1.00184,0.80127,1.35266,1.067855,n,0.20252,3,8,1
7,668.28245,2.18599,0.740515,0.840095,1.56669,0.76804,y,0.46621,3,5,1
7,1.175385,2.875395,0.82321,0.823,0.87128,1.353065,space,0.034085,1,24,1
7,0.91801,1.10118,0.633795,0.82283,0.79217,1.007305,y,0.96844,2,4,1
7,2.76828,0.92252,0.771355,0.85084,1.751545,1.335105,y,1.22211,3,2,1
7,1.022125,2.24235,1.067505,0.842925,1.03563,1.128375,n,1.06791,1,12,1
7,1.569365,1.418065,0.818295,0.95111,1.242325,0.9547,space,0.01797,1,18,1
7,2.205255,4.04466,0.733965,0.77565,1.22594,0.804685,space,0.537165,3,23,1
7,1.301245,1.573895,1.402425,1.60177,1.2184,1.18274,y,0.02154,1,9,1
7,1.291585,1.91818,0.602565,0.85847,0.96736,1.638395,space,0.434125,3,14,1
