participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
5,2.96712,3.832405,1.066615,1.12565,1.166655,1.08372,space,0.073295,3,23,1
5,5.18199,2.304085,1.050535,1.25135,1.023535,1.116765,y,2.311165,2,1,1
5,4.457835,3.00842,1.073275,1.58786,1.51669,1.29334,space,0.084115,3,17,1
5,1.433245,5.298215,0.8062,2.292385,1.017005,0.189435,n,0.483835,2,10,1
5,3.19959,2.416345,0.84978,0.857935,1.583385,1.71992,y,4.45948,1,9,1
5,2.31635,2.459265,3.50337,1.649815,0.94233,0.857355,y,5.036815,1,3,1
5,9.87466,6.035365,1.355825,1.399795,1.844165,2.094035,space,0.788645,1,24,1
5,1.255255,3.149275,0.834235,1.03371,0.97298,0.95359,n,1.200095,3,11,1
5,0.933325,1.999745,0.879315,1.016625,0.900155,0.88855,n,0.533895,3,8,1
5,3.67411,1.161975,0.909945,0.79296,0.85027,1.8424,y,5.14929,1,6,1
5,2.517155,2.145565,0.757875,1.56849,0.81681,1.07805,space,0.452755,2,19,1
5,1.802015,1.824875,0.710205,0.92416,0.924275,1.008965,space,6.28193,1,12,1
5,3.089705,3.57005,0.534115,0.78928,0.60753,0.86723,n,0.78412,2,7,1
5,1.15001,1.239515,0.68593,0.586595,0.91829,1.087695,space,0.67718,3,14,1
5,1.336605,1.67483,0.56802,0.6053,0.72615,0.84303,space,0.111075,2,13,1
5,2.55655,1.72133,0.560865,0.851575,0.904435,0.95053,space,0.153325,1,21,1
5,1.541295,2.574755,0.650395,0.66708,0.650495,0.71693,space,0.287365,1,15,1
5,1.76684,1.366635,0.217915,0.93358,1.11681,0.885775,y,1.466615,2,4,1
5,1.38668,3.910235,0.806715,1.067195,0.187985,1.050235,y,1.22622,3,5,1
5,1.424855,1.85208,0.734175,0.75481,0.88335,0.76692,space,1.916695,2,22,1
5,1.49493,2.942575,0.873775,0.90035,1.80798,0.86703,space,0.112005,1,18,1
5,0.97955,1.49311,0.87359,0.885995,0.794025,0.90589,space,0.3882,2,16,1
5,2.454985,1.88762,0.700865,0.806125,1.0068,0.76354,y,1.166885,3,2,1
5,24.184665,3.13645,1.019125,1.033525,0.91707,1.21699,space,0.450465,3,20,1
