participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
18,3.095245,3.69999,1.783555,1.318165,1.216685,1.46663,space,0.1336,3,20,1
18,2.63291,4.884615,2.099415,1.783175,2.748705,1.29953,y,2.01714,3,2,1
18,1.81543,5.365485,1.4495,1.399385,2.149405,1.482605,y,1.033885,2,1,1
18,3.12939,4.227955,1.6261,1.385305,3.41543,2.20674,space,1.51718,1,24,1
18,1.96898,3.025295,0.95999,2.49618,2.06788,1.728735,space,0.65873,2,22,1
18,2.931125,2.30404,1.17125,1.501695,1.566695,1.549175,y,0.801125,2,4,1
18,2.688175,2.684075,1.82622,1.5529,1.110655,1.433295,space,1.42399,1,15,1
18,3.43529,4.1406,1.49868,1.38648,1.28191,2.22876,n,1.33696,2,7,1
18,2.6901,2.716725,1.328815,1.569635,1.721315,1.78278,y,0.88005,1,3,1
18,1.85228,1.89562,1.986245,1.533475,1.499625,3.43207,y,2.924045,1,6,1
18,3.79967,3.982505,1.16672,1.782685,2.098625,1.41324,space,1.753115,1,21,1
18,4.686495,7.05101,1.14988,1.01641,2.299425,1.746285,space,1.50288,3,23,1
18,2.20009,3.68369,1.77567,1.651095,2.149115,1.551465,n,1.55097,2,10,1
18,2.870055,1.97967,1.45362,5.95441,1.743965,2.372,y,1.615975,1,9,1
18,2.018185,3.07261,1.984845,1.53253,1.732575,1.26556,n,3.63285,3,11,1
18,1.631935,2.148915,1.499305,3.254795,3.2551,2.483065,space,2.574285,2,13,1
18,1.78487,4.14193,1.518415,2.312905,1.439085,2.212095,n,1.72093,1,12,1
18,3.406585,4.43258,0.84047,1.704815,1.627845,1.68289,space,1.67611,3,17,1
18,2.19083,2.921235,2.45667,2.00579,1.90848,1.426745,space,1.300175,2,19,1
18,1.26611,3.573495,1.366235,2.162455,2.33878,1.61728,space,1.51779,2,16,1
18,1.84115,2.51557,0.91618,2.41621,2.017765,3.384065,n,1.136495,3,8,1
18,2.599095,8.68275,1.532505,1.64947,1.649385,1.45337,space,0.000445,1,18,1
18,2.29171,3.04592,1.615335,1.85896,2.744115,2.882195,space,1.445345,3,14,1
18,4.83594,4.2338,1.783375,1.791355,3.38314,1.16601,y,1.37676,3,5,1
