participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
37,2.0456,4.1587,1.2758,2.0488,1.5827,1.1578,space,0.1913,1,18,1
37,2.0635,2.1389,1.4358,1.9407,1.5424,1.3858,y,0.7538,3,2,1
37,1.6989,3.5198,1.3876,1.2615,1.2332,0.9933,n,1.6956,2,10,1
37,1.9029,2.5911,0.958,1.1949,1.3002,2.6548,space,0.617,2,22,1
37,1.0033,1.9908,1.1335,1.886,1.9008,0.8859,n,1.1721,3,11,1
37,1.7342,8.5322,0.9674,1.3238,0.9252,1.4021,space,0.7194,1,15,1
37,1.2129,2.4107,0.7599,0.9046,1.7332,0.9518,space,0.0061,2,13,1
37,1.2701,1.9547,1.1389,1.0331,1.5029,1.5004,n,1.621,3,8,1
37,1.2172,5.1533,1.1708,1.1945,1.0756,1.3008,space,0.6897,2,16,1
37,2.1691,1.9334,0.8934,1.1099,1.1029,0.9687,space,0.2284,3,17,1
37,2.2816,1.6316,0.7807,1.1856,1.4686,1.2849,y,0.7391,2,4,1
37,0.8719,1.5808,0.8976,1.1402,0.8826,0.972,y,4.8879,1,12,1
37,1.5811,2.3763,1.2382,1.0165,0.8695,1.1974,n,1.7543,2,7,1
37,1.5724,2.4954,0.8549,0.9677,0.9372,2.0506,space,0.0409,3,14,1
37,1.4823,1.432,0.9146,1.2518,1.06,1.0784,y,0.1357,1,6,1
37,4.0273,3.1869,0.586,0.9177,0.8952,0.8648,y,0.4023,1,9,1
37,2.6408,3.3415,0.7674,0.6921,1.0978,0.9584,space,0.0715,1,24,1
37,1.0922,1.636,0.7337,0.7473,0.8106,0.9885,space,0.221,2,19,1
37,0.7375,2.9397,0.8991,0.8033,1.2831,0.8138,y,0.4551,2,1,1
37,1.4507,3.14,0.731,0.8752,0.7807,1.0635,space,0.3191,3,23,1
37,2.0798,2.4814,1.3642,0.8997,1.2108,1.3975,space,0.0434,3,20,1
37,2.0831,1.9676,0.6989,1.1258,0.8345,0.8189,y,0.6594,1,3,1
37,3.9268,2.2057,0.9002,1.0782,1.2181,0.7267,y,0.338,3,5,1
37,4.0246,1.6153,0.8644,0.7758,0.7796,0.8991,space,0.0254,1,21,1
