participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
31,2.731585,3.25165,1.569815,1.19777,1.064655,1.56205,space,0.233705,2,20,1
31,2.183335,6.88476,1.21623,0.94723,0.93412,0.950455,space,1.5172,3,15,1
31,1.63271,11.465415,2.32805,1.316195,1.72069,1.096895,space,0.101635,3,18,1
31,1.649295,2.071135,1.47157,1.386035,1.53732,0.907725,y,0.974165,2,5,1
31,1.21718,37.68217,0.882455,0.8177,0.83755,1.46927,space,0.05553,2,23,1
31,79.13106,2.46251,1.21598,0.954165,0.89832,1.20763,space,33.808605,3,24,1
31,9.036565,2.831075,1.268085,1.055055,1.230945,1.24689,space,0.59435,1,19,1
31,14.383865,128.585475,1.505215,1.05383,0.932245,0.849125,y,5.236475,3,12,1
31,1.30637,3.33314,1.28821,2.013565,0.89105,1.16017,space,0.14183,2,17,1
31,23.777695,3.35047,1.37794,1.127545,1.093215,1.078515,n,0.31705,1,7,1
31,15.144595,1.932215,1.132555,2.04767,1.299215,1.22525,space,10.202505,2,14,1
31,1.11747,6.36698,1.584015,1.500785,1.36746,1.050285,space,0.00256,1,16,1
31,1.90677,30.727875,1.01447,0.96803,0.94733,0.98297,y,0.023415,1,4,1
31,1.29752,1.928825,1.08748,0.974365,0.74761,0.770835,y,0.982265,3,3,1
31,17.943,2.45861,0.949605,0.87929,1.016555,1.029665,n,0.08921,2,8,1
31,1.873455,3.41931,2.73181,2.797905,1.276885,0.957465,y,4.741425,3,9,1
31,1.34139,2.99549,1.000115,1.072765,1.080735,0.913795,y,1.02611,1,1,1
31,1.28189,1.88432,0.817345,0.85028,1.152275,0.984035,space,0.4506,1,22,1
31,1.883015,5.248875,2.55505,8.504985,1.381855,1.14797,space,0.58695,1,13,1
31,1.35079,1.768885,1.03961,1.23711,1.87186,6.070375,n,0.683795,1,10,1
31,2.5682,1.681885,1.372245,1.804035,1.722045,1.58825,y,0.60905,3,6,1
31,4.518065,2.593015,0.95263,1.068555,1.153125,1.063035,y,0.47257,2,2,1
31,2.04096,1.64172,1.200975,1.24806,1.14945,0.95435,space,0.15149,3,21,1
31,4.39839,3.73275,1.08762,1.081705,1.16644,0.98733,n,1.31045,2,11,1
