participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
11,6.7318,3.10697,1.86618,1.6476,1.61914,1.958535,space,0.23466,2,21,1
11,2.22963,3.063195,1.65825,5.08382,1.846685,1.5833,y,5.970085,2,12,1
11,3.044115,3.50419,1.011165,3.16244,1.392485,3.52675,space,0.57349,1,14,1
11,2.007685,2.22182,1.374325,3.00297,3.30052,2.45228,y,1.18911,2,6,1
11,2.357275,3.155395,1.10542,1.933535,1.9739,1.25613,y,1.158275,2,3,1
11,3.79431,5.89656,1.467195,1.40568,1.135425,1.702535,space,0.3553,2,24,1
11,3.55039,3.71231,1.75063,1.733635,1.893775,2.257915,space,0.574745,3,22,1
11,3.25401,3.159905,1.32165,1.559515,1.66085,1.197245,space,0.289975,2,15,1
11,1.94104,4.167095,1.29207,2.33864,2.008345,1.669365,space,0.368005,2,18,1
11,4.066905,2.178525,1.28357,1.23944,1.64291,1.650465,y,0.767665,3,4,1
11,4.324125,3.135475,1.3219,2.02999,1.780995,0.98081,y,1.01804,1,5,1
11,2.32379,2.84323,1.22491,1.959475,3.2004,2.64722,y,1.50465,2,9,1
11,4.01044,4.194405,1.17126,1.28398,1.88377,1.65973,space,0.073085,1,23,1
11,5.409735,3.52221,1.519925,1.559535,2.17098,1.63733,y,1.18859,1,2,1
11,4.05359,3.99585,1.491445,1.21705,1.52539,1.94076,space,0.086775,3,19,1
11,1.93483,3.635295,1.80304,1.53973,1.73303,2.342365,n,0.484705,1,8,1
11,2.44442,4.95251,1.108865,1.04283,2.062925,1.4672,y,0.838725,3,1,1
11,1.50018,5.35427,1.653145,1.27044,1.751425,1.49226,space,0.206445,3,13,1
11,3.847,3.64079,1.082865,1.50837,1.367055,1.536035,n,1.659725,3,7,1
11,2.17353,2.31156,0.914255,2.150015,1.960405,1.933945,n,1.036395,3,10,1
11,3.668245,3.005135,1.60036,1.97187,2.04756,1.79738,space,0.306165,1,20,1
11,2.554425,2.417915,1.2027,1.46454,1.476755,2.50274,space,0.184075,3,16,1
11,1.66673,6.03011,1.21732,1.603785,2.87502,1.22953,n,2.23788,1,11,1
11,3.60053,6.57072,0.85178,0.927715,1.243675,1.193935,space,0.050905,1,17,1
