participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
49,1.573,2.746,1.487,1.398,2.664,1.323,space,0.9,1,13,1
49,3.261,2.106,1.524,1.669,1.668,1.498,space,0.517,3,21,1
49,4.288,3.362,1.106,1.288,1.356,1.63,n,3.235,1,7,1
49,1.369,3.934,1.035,1.947,1.582,1.597,space,0.367,3,18,1
49,2.01,4.247,2.272,2.263,1.274,1.136,space,0.085,1,22,1
49,1.876,1.793,1.365,2.529,1.231,1.645,space,0.501,2,14,1
49,1.805,2.114,1.839,1.788,1.33,0.91,y,1.428,3,3,1
49,1.313,3.224,2.295,1.405,1.611,1.148,space,0.47,1,16,1
49,2.805,4.504,0.99,1.281,1.195,1.951,space,0.3,2,23,1
49,2.745,2.396,1.421,1.814,1.163,1.8,space,0.4,2,20,1
49,2.107,3.557,0.728,1.577,1.264,1.552,space,0.324,2,17,1
49,1.845,2.426,1.614,1.138,1.606,2.063,y,1.06,1,1,1
49,1.974,2.237,0.69,1.126,1.388,1.399,y,0.625,3,9,1
49,2.547,2.303,0.769,1.364,1.472,1.356,space,0.035,1,19,1
49,1.273,1.772,1.004,1.064,1.501,1.779,y,0.693,3,6,1
49,1.054,2.144,0.98,1.155,1.145,1.236,n,0.691,1,10,1
49,2.704,2.139,1.354,1.442,2.031,1.04,space,1.543,3,15,1
49,1.585,2.037,1.08,1.145,1.172,1.383,n,8.284,3,12,1
49,2.079,1.695,0.795,0.942,1.334,1.171,y,0.418,1,4,1
49,3.128,3.365,1.39,1.259,1.642,1.354,y,0.643,2,2,1
49,3.321,2.862,1.355,1.339,1.307,1.764,space,0.035,3,24,1
49,1.82,2.884,1.049,1.907,1.519,0.882,y,1.09,2,5,1
49,1.228,3.056,1.194,1.373,1.291,1.022,n,1.1,2,11,1
49,1.695,3.003,2.425,1.549,1.398,0.986,n,0.261,2,8,1
