participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number
4,2.026315,1.54971,0.76854,1.231015,1.032295,1.14733,y,0.21944,1,4,1
4,1.096385,1.569745,0.80156,0.818195,1.414205,1.351,n,0.583625,1,1,1
4,2.031845,2.12752,1.029695,1.451805,1.224925,0.87851,y,1.49478,2,5,1
4,1.278865,2.097945,1.316975,1.18173,1.38395,0.899425,n,0.037535,2,8,1
4,1.244935,1.78002,0.847915,1.28943,0.833855,0.96964,space,1.45163,1,19,1
4,2.43095,1.879625,1.01638,1.302465,1.080055,1.0478,space,1.16777,2,20,1
4,2.14244,1.263235,0.77648,1.712255,1.070685,1.02925,n,0.200815,1,10,1
4,1.411865,2.62938,1.078825,0.89656,1.114245,0.980985,space,0.984635,2,23,1
4,1.482155,2.02894,0.88784,0.782785,0.845685,1.130605,space,1.4089,3,24,1
4,1.37924,2.101795,0.969135,1.06794,1.41924,1.006795,space,1.450535,1,16,1
4,1.728,2.2512,0.948175,1.03189,1.15161,0.981515,space,1.268295,3,15,1
4,6.83007,1.710335,39.470555,0.9163,0.86313,0.61247,y,0.64236,3,3,1
4,0.695575,3.281395,0.619645,0.581195,0.78417,0.85213,space,3.384795,1,13,1
4,2.161155,2.18009,0.747535,0.881475,0.74669,1.20072,n,0.26808,1,7,1
4,2.67739,1.878085,1.086095,1.063395,0.878955,1.19683,space,0.01718,2,14,1
4,1.06644,1.59607,0.90398,1.353345,1.03314,0.796605,n,0.853375,3,12,1
4,1.69618,1.717675,0.75518,0.83097,0.81675,0.911865,space,2.43711,1,22,1
4,1.6019,2.71391,0.84548,1.14629,0.586195,0.6143,y,1.11582,2,11,1
4,1.92539,1.446,0.645555,0.56179,0.76457,0.79671,space,1.918955,2,17,1
4,1.4134,2.56733,0.97989,0.86782,1.23003,1.094285,space,1.367885,3,18,1
4,1.33292,1.40092,0.563815,1.0358,1.30078,0.916585,y,0.189705,3,9,1
4,3.79858,1.621555,0.64557,1.301125,1.383455,0.9307,y,0.098795,2,2,1
4,3.830755,1.317725,0.77956,1.27892,0.828205,1.451105,y,1.16682,3,6,1
4,2.528705,1.52983,0.70324,0.759865,0.83372,0.966155,space,0.76799,3,21,1
