participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
51,2,15.9889,1,positive
51,3,6.487,2,none
51,4,5.1977,3,none
51,2,14.3556,4,negative
51,1,3.1072,5,none
51,1,3.0582,6,positive
51,3,8.2238,7,none
51,3,4.1346,8,negative
51,2,3.1966,9,none
51,4,29.9366,10,negative
51,3,4.0115,11,negative
51,4,5.012,12,negative
51,3,5.3295,13,none
51,4,6.4416,14,negative
51,2,43.1814,15,negative
51,3,6.2333,16,none
51,2,3.4573,17,none
51,4,3.3422,18,negative
51,2,4.8153,19,positive
51,1,4.0385,20,none
51,3,4.6616,21,negative
51,2,4.7027,22,positive
51,3,6.3579,23,none
51,1,2.4392,24,none
51,2,2.3501,25,positive
51,1,7.4441,26,positive
51,3,6.1001,27,negative
51,3,6.1306,28,negative
51,3,10.2884,29,negative
51,4,4.6505,30,none
51,3,3.4673,31,none
51,3,3.6829,32,negative
51,4,3.099,33,none
51,4,5.7502,34,negative
51,1,5.3131,35,positive
51,2,3.9262,36,positive
51,2,7.7281,37,positive
51,1,3.4735,38,positive
51,2,7.1601,39,negative
51,4,5.5907,40,none
51,2,4.9412,41,positive
51,2,3.2489,42,positive
51,1,3.9129,43,positive
51,2,4.8113,44,positive
51,3,4.7935,45,none
51,4,3.0243,46,negative
51,3,5.3982,47,none
51,4,4.2063,48,negative
51,4,8.2262,49,negative
51,4,4.774,50,negative
51,4,7.0411,51,none
51,2,4.0323,52,positive
51,3,2.5253,53,none
51,2,7.0097,54,positive
51,2,3.6777,55,positive
51,2,3.233,56,none
51,2,10.4079,57,positive
51,2,2.1031,58,positive
51,1,4.9144,59,positive
51,2,4.1625,60,positive
