participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
20,3,45.34265,1,positive
20,4,9.026265,2,none
20,4,7.774155,3,none
20,2,158.080735,4,negative
20,2,10.72014,5,none
20,3,11.905525,6,positive
20,2,8.726615,7,none
20,1,79.8045,8,negative
20,3,9.279245,9,none
20,4,28.086965,10,negative
20,3,17.79647,11,negative
20,3,9.354025,12,negative
20,2,29.8141,13,none
20,4,16.9464,14,negative
20,2,500.45952,15,negative
20,3,10.38862,16,none
20,4,17.257305,17,none
20,1,18.79988,18,negative
20,3,33.26686,19,positive
20,1,55.176775,20,none
20,3,24.494725,21,negative
20,2,632.75315,22,positive
20,1,18.46107,23,none
20,4,3.6267,24,none
20,2,55.6108,25,positive
20,2,133.69126,26,positive
20,3,62.032315,27,negative
20,3,39.61958,28,negative
20,2,67.131345,29,negative
20,4,36.720535,30,none
20,3,167.69588,31,none
20,4,25.010765,32,negative
20,3,18.82545,33,none
20,4,15.89065,34,negative
20,3,52.55763,35,positive
20,3,177.501765,36,positive
20,3,28.22038,37,positive
20,2,25.3528,38,positive
20,3,9.28735,39,negative
20,2,93.364485,40,none
20,2,42.5863,41,positive
20,2,75.6922,42,positive
20,3,41.51003,43,positive
20,2,54.005495,44,positive
20,4,15.467015,45,none
20,2,13.48754,46,negative
20,4,9.18259,47,none
20,3,53.242515,48,negative
20,4,10.67803,49,negative
20,1,34.85763,50,negative
20,2,38.15275,51,none
20,3,52.06429,52,positive
20,1,8.96259,53,none
20,3,19.939185,54,positive
20,3,82.28986,55,positive
20,1,58.52863,56,none
20,2,86.048235,57,positive
20,3,15.723465,58,positive
20,2,20.09538,59,positive
20,2,19.683415,60,positive
