participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
28,2,9.16877,1,positive
28,3,4.059485,2,none
28,2,6.508855,3,none
28,1,5.91894,4,negative
28,1,2.65991,5,none
28,1,2.853525,6,positive
28,1,2.53851,7,none
28,2,3.01205,8,negative
28,4,4.94178,9,none
28,2,6.071935,10,negative
28,4,3.35713,11,negative
28,3,3.10242,12,negative
28,2,2.783595,13,none
28,3,5.96018,14,negative
28,2,3.195205,15,negative
28,4,2.1088,16,none
28,4,1.941685,17,none
28,4,2.82233,18,negative
28,3,5.475135,19,positive
28,1,3.3551,20,none
28,3,4.056685,21,negative
28,2,3.299715,22,positive
28,3,6.749075,23,none
28,4,4.10273,24,none
28,4,2.95302,25,positive
28,3,4.189795,26,positive
28,2,6.023395,27,negative
28,1,5.048065,28,negative
28,1,3.234805,29,negative
28,4,5.85878,30,none
28,3,2.36449,31,none
28,3,5.24721,32,negative
28,3,3.63819,33,none
28,1,2.689495,34,negative
28,4,3.17208,35,positive
28,3,4.81843,36,positive
28,3,4.438135,37,positive
28,1,1.972565,38,positive
28,1,5.307855,39,negative
28,1,2.42316,40,none
28,3,2.99312,41,positive
28,1,3.06859,42,positive
28,2,6.53438,43,positive
28,2,2.824985,44,positive
28,3,7.036405,45,none
28,2,3.088445,46,negative
28,1,3.107785,47,none
28,2,3.760785,48,negative
28,3,3.865265,49,negative
28,3,4.041895,50,negative
28,1,1.73425,51,none
28,3,3.778155,52,positive
28,3,2.94857,53,none
28,1,3.56056,54,positive
28,3,3.917105,55,positive
28,1,4.01311,56,none
28,3,5.97012,57,positive
28,3,5.38855,58,positive
28,4,3.929015,59,positive
28,2,4.438515,60,positive
