participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
11,2,6.751115,1,positive
11,3,6.27878,2,none
11,4,4.408465,3,none
11,2,5.95197,4,negative
11,3,2.31635,5,none
11,3,3.43987,6,positive
11,1,2.8464,7,none
11,2,4.084855,8,negative
11,4,3.949785,9,none
11,3,5.571755,10,negative
11,2,3.223735,11,negative
11,3,5.533215,12,negative
11,2,5.30636,13,none
11,3,8.72075,14,negative
11,3,4.118635,15,negative
11,4,3.12812,16,none
11,3,3.29222,17,none
11,3,5.10815,18,negative
11,1,3.78287,19,positive
11,1,2.11737,20,none
11,3,7.486605,21,negative
11,2,3.66662,22,positive
11,2,3.25822,23,none
11,4,5.052885,24,none
11,2,1.989105,25,positive
11,1,3.009065,26,positive
11,3,9.4972,27,negative
11,3,4.047265,28,negative
11,2,6.117115,29,negative
11,4,3.262355,30,none
11,4,1.566365,31,none
11,4,2.05676,32,negative
11,3,2.582955,33,none
11,2,3.004145,34,negative
11,3,4.28579,35,positive
11,1,2.859025,36,positive
11,1,2.98709,37,positive
11,1,1.882785,38,positive
11,3,5.742365,39,negative
11,2,4.68738,40,none
11,3,6.35221,41,positive
11,1,2.404455,42,positive
11,1,3.21922,43,positive
11,2,3.47961,44,positive
11,3,4.533135,45,none
11,3,5.7033,46,negative
11,3,3.30229,47,none
11,3,3.97458,48,negative
11,4,4.5334,49,negative
11,4,5.18348,50,negative
11,4,3.44789,51,none
11,1,3.443975,52,positive
11,2,2.83446,53,none
11,3,3.616175,54,positive
11,1,2.02118,55,positive
11,2,3.37706,56,none
11,3,6.706845,57,positive
11,2,1.933215,58,positive
11,1,2.05712,59,positive
11,1,2.92324,60,positive
