participant,EQ_resp,EQ_RT,EQ_item,EQ_scoring_type
31,3,9.09484,1,positive
31,3,6.71606,2,none
31,2,3.031915,3,none
31,2,10.650485,4,negative
31,1,1.79624,5,none
31,2,6.54006,6,positive
31,1,3.09222,7,none
31,2,2.898545,8,negative
31,2,2.25238,9,none
31,3,4.66957,10,negative
31,4,5.313585,11,negative
31,2,9.88215,12,negative
31,4,4.850185,13,none
31,4,3.969925,14,negative
31,3,5.017725,15,negative
31,4,2.50757,16,none
31,3,4.14484,17,none
31,4,6.5802,18,negative
31,2,7.16373,19,positive
31,2,3.796565,20,none
31,4,4.49522,21,negative
31,2,2.48523,22,positive
31,2,174.087815,23,none
31,3,4.99005,24,none
31,2,29.99148,25,positive
31,2,29.113625,26,positive
31,4,29.953285,27,negative
31,4,7.710375,28,negative
31,3,45.24424,29,negative
31,4,2.0153,30,none
31,4,1.618965,31,none
31,3,1.57185,32,negative
31,2,1.432995,33,none
31,2,4.73243,34,negative
31,3,2.3494,35,positive
31,2,5.45888,36,positive
31,4,2.476275,37,positive
31,1,1.76512,38,positive
31,3,3.305055,39,negative
31,3,2.346495,40,none
31,2,6.813195,41,positive
31,2,2.217035,42,positive
31,2,4.63533,43,positive
31,2,6.352945,44,positive
31,2,2.285135,45,none
31,4,3.786495,46,negative
31,4,1.977825,47,none
31,4,5.9756,48,negative
31,4,2.44796,49,negative
31,2,2.2521,50,negative
31,3,4.470195,51,none
31,2,2.4246,52,positive
31,2,1.531635,53,none
31,2,4.962805,54,positive
31,2,2.07328,55,positive
31,2,3.931915,56,none
31,3,5.43252,57,positive
31,2,4.11935,58,positive
31,3,3.12053,59,positive
31,1,2.78779,60,positive
